ID_ENTIDAD,ANIO,CAUSAACCI,CLASACC,ENTIDAD
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Mala condición del camino,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Mala condición del camino,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Mala condición del camino,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Mala condición del camino,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Mala condición del camino,Sólo daños,AGUASCALIENTES
1,2021,Mala condición del camino,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Mala condición del camino,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Mala condición del camino,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Mala condición del camino,Fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Mala condición del camino,Fatal,AGUASCALIENTES
1,2021,Conductor,Fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Fatal,AGUASCALIENTES
1,2021,Conductor,Fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
1,2021,Conductor,No fatal,AGUASCALIENTES
1,2021,Conductor,Fatal,AGUASCALIENTES
1,2021,Conductor,Sólo daños,AGUASCALIENTES
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Fatal,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Otra,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Fatal,BAJA CALIFORNIA
2,2021,Otra,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Fatal,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Fatal,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
2,2021,Conductor,Sólo daños,BAJA CALIFORNIA
2,2021,Conductor,No fatal,BAJA CALIFORNIA
